frame,time_sec,left_ratio,right_ratio,avg_ratio,blink_event
3528,117.718,0.24568,0.25917,0.25243,0
3529,117.751,0.2342,0.25737,0.24578,0
3530,117.784,0.24258,0.26554,0.25406,0
3531,117.818,0.23129,0.25635,0.24382,0
3532,117.851,0.23862,0.25878,0.2487,0
3533,117.884,0.23059,0.26076,0.24567,0
3534,117.918,0.23052,0.25792,0.24422,0
3535,117.951,0.22284,0.25829,0.24056,0
3536,117.985,0.22794,0.25658,0.24226,0
3537,118.018,0.23403,0.25724,0.24564,0
3538,118.051,0.23144,0.26027,0.24586,0
3539,118.085,0.23749,0.2639,0.2507,0
3540,118.118,0.22822,0.25983,0.24402,0
3541,118.151,0.22979,0.25662,0.2432,0
3542,118.185,0.23191,0.25026,0.24108,0
3543,118.218,0.23988,0.26197,0.25092,0
3544,118.251,0.21711,0.26005,0.23858,0
3545,118.285,0.22925,0.25994,0.24459,0
3546,118.318,0.23559,0.2597,0.24765,0
3547,118.352,0.21965,0.26705,0.24335,0
3548,118.385,0.22963,0.25663,0.24313,0
3549,118.418,0.23082,0.25688,0.24385,0
3550,118.452,0.22474,0.25194,0.23834,0
3551,118.485,0.22164,0.25254,0.23709,0
3552,118.518,0.22262,0.26012,0.24137,0
3553,118.552,0.2226,0.25066,0.23663,0
3554,118.585,0.22823,0.25446,0.24135,0
3555,118.618,0.22127,0.25953,0.2404,0
3556,118.652,0.22379,0.25046,0.23712,0
3557,118.685,0.2296,0.25653,0.24307,0
3558,118.719,0.23265,0.25221,0.24243,0
3559,118.752,0.21672,0.24516,0.23094,0
3560,118.785,0.22927,0.25091,0.24009,0
3561,118.819,0.22086,0.25502,0.23794,0
3562,118.852,0.23544,0.25054,0.24299,0
3563,118.885,0.23532,0.25001,0.24266,0
3564,118.919,0.21611,0.25372,0.23491,0
3565,118.952,0.21636,0.25242,0.23439,0
3566,118.986,0.2181,0.25585,0.23698,0
3567,119.019,0.22012,0.25706,0.23859,0
3568,119.052,0.22453,0.25274,0.23863,0
3569,119.086,0.22845,0.257,0.24273,0
3570,119.119,0.22344,0.25558,0.23951,0
3571,119.152,0.22573,0.2545,0.24012,0
3572,119.186,0.23816,0.25593,0.24705,0
3573,119.219,0.22632,0.24932,0.23782,0
3574,119.252,0.22983,0.25022,0.24002,0
3575,119.286,0.24071,0.24893,0.24482,0
3576,119.319,0.23102,0.25487,0.24295,0
3577,119.353,0.23494,0.2537,0.24432,0
3578,119.386,0.23774,0.25284,0.24529,0
3579,119.419,0.22029,0.26549,0.24289,0
3580,119.453,0.23817,0.26401,0.25109,0
3581,119.486,0.23444,0.26394,0.24919,0
3582,119.519,0.23657,0.24845,0.24251,0
3583,119.553,0.22831,0.25009,0.2392,0
3584,119.586,0.22032,0.25375,0.23703,0
3585,119.62,0.22934,0.24593,0.23763,0
3586,119.653,0.21787,0.24915,0.23351,0
3587,119.686,0.2193,0.2548,0.23705,0
3588,119.72,0.22089,0.25613,0.23851,0
3589,119.753,0.22393,0.25292,0.23843,0
3590,119.786,0.22498,0.24746,0.23622,0
3591,119.82,0.22739,0.24716,0.23727,0
3592,119.853,0.22044,0.25453,0.23748,0
3593,119.886,0.22923,0.25243,0.24083,0
3594,119.92,0.2072,0.24637,0.22679,0
3595,119.953,0.22051,0.24984,0.23517,0
3596,119.987,0.22666,0.25923,0.24294,0
3597,120.02,0.22537,0.25479,0.24008,0
3598,120.053,0.21779,0.24583,0.23181,0
3599,120.087,0.21843,0.2511,0.23476,0
3600,120.12,0.22739,0.25831,0.24285,0
3601,120.153,0.22487,0.25935,0.24211,0
3602,120.187,0.22618,0.25221,0.2392,0
3603,120.22,0.21611,0.26095,0.23853,0
3604,120.253,0.2298,0.25741,0.2436,0
3605,120.287,0.22648,0.26251,0.2445,0
3606,120.32,0.22491,0.25807,0.24149,0
3607,120.354,0.22705,0.26025,0.24365,0
3608,120.387,0.23138,0.24534,0.23836,0
3609,120.42,0.22723,0.25235,0.23979,0
3610,120.454,0.22481,0.25341,0.23911,0
3611,120.487,0.22948,0.25329,0.24139,0
3612,120.52,0.22558,0.26343,0.2445,0
3613,120.554,0.22757,0.26194,0.24476,0
3614,120.587,0.22166,0.25761,0.23963,0
3615,120.621,0.22029,0.25239,0.23634,0
3616,120.654,0.21499,0.25276,0.23388,0
3617,120.687,0.22322,0.24927,0.23625,0
3618,120.721,0.21,0.25293,0.23147,0
3619,120.754,0.23082,0.25268,0.24175,0
3620,120.787,0.22386,0.25213,0.238,0
3621,120.821,0.22408,0.25338,0.23873,0
3622,120.854,0.21329,0.25409,0.23369,0
3623,120.887,0.21943,0.24946,0.23444,0
3624,120.921,0.22324,0.25718,0.24021,0
3625,120.954,0.22513,0.25137,0.23825,0
3626,120.988,0.22558,0.25324,0.23941,0
3627,121.021,0.21885,0.2556,0.23723,0
3628,121.054,0.22482,0.25697,0.2409,0
3629,121.088,0.22508,0.25611,0.2406,0
3630,121.121,0.22852,0.25234,0.24043,0
3631,121.154,0.22562,0.24957,0.23759,0
3632,121.188,0.22089,0.25517,0.23803,0
3633,121.221,0.21386,0.24225,0.22805,0
3634,121.254,0.19393,0.23986,0.2169,0
3635,121.288,0.19733,0.22445,0.21089,0
3636,121.321,0.20599,0.22825,0.21712,0
3637,121.355,0.20228,0.22892,0.2156,0
3638,121.388,0.18495,0.21679,0.20087,0
3639,121.421,0.12361,0.17721,0.15041,0
3640,121.455,0.044,0.07985,0.06193,0
3641,121.488,0.04618,0.06189,0.05403,0
3642,121.521,0.03965,0.06189,0.05077,0
3643,121.555,0.05743,0.07939,0.06841,0
3644,121.588,0.11575,0.10682,0.11128,0
3645,121.621,0.13717,0.17718,0.15718,0
3646,121.655,0.16096,0.19128,0.17612,0
3647,121.688,0.17734,0.21553,0.19644,0
3648,121.722,0.1955,0.2211,0.2083,0
3649,121.755,0.20527,0.22589,0.21558,0
3650,121.788,0.20155,0.2392,0.22038,0
3651,121.822,0.20398,0.24018,0.22208,1
3652,121.855,0.20973,0.2379,0.22381,0
3653,121.888,0.20999,0.24262,0.2263,0
3654,121.922,0.20114,0.24429,0.22271,0
3655,121.955,0.20408,0.24266,0.22337,0
3656,121.989,0.21553,0.2412,0.22837,0
3657,122.022,0.22031,0.2471,0.23371,0
3658,122.055,0.22418,0.24796,0.23607,0
3659,122.089,0.22459,0.24791,0.23625,0
3660,122.122,0.21921,0.24744,0.23333,0
3661,122.155,0.22185,0.25472,0.23829,0
3662,122.189,0.22405,0.25253,0.23829,0
3663,122.222,0.22415,0.25131,0.23773,0
3664,122.255,0.21015,0.25202,0.23109,0
3665,122.289,0.21416,0.25105,0.2326,0
3666,122.322,0.21915,0.25256,0.23586,0
3667,122.356,0.22384,0.25811,0.24098,0
3668,122.389,0.21648,0.25632,0.2364,0
3669,122.422,0.21382,0.253,0.23341,0
3670,122.456,0.21119,0.24357,0.22738,0
3671,122.489,0.22183,0.24909,0.23546,0
3672,122.522,0.22021,0.25326,0.23673,0
3673,122.556,0.21173,0.26048,0.23611,0
3674,122.589,0.21844,0.25817,0.2383,0
3675,122.623,0.23893,0.25791,0.24842,0
3676,122.656,0.22711,0.25369,0.2404,0
3677,122.689,0.22406,0.24977,0.23691,0
3678,122.723,0.23073,0.2548,0.24276,0
3679,122.756,0.22413,0.25372,0.23892,0
3680,122.789,0.23049,0.25304,0.24177,0
3681,122.823,0.2245,0.26005,0.24227,0
3682,122.856,0.21915,0.26159,0.24037,0
3683,122.889,0.22218,0.25245,0.23732,0
3684,122.923,0.21833,0.25473,0.23653,0
3685,122.956,0.22526,0.25423,0.23975,0
3686,122.99,0.22398,0.25147,0.23773,0
3687,123.023,0.21183,0.24951,0.23067,0
3688,123.056,0.22899,0.24662,0.23781,0
3689,123.09,0.21372,0.2579,0.23581,0
3690,123.123,0.21646,0.2561,0.23628,0
3691,123.156,0.2176,0.26073,0.23916,0
3692,123.19,0.22822,0.25778,0.243,0
3693,123.223,0.22238,0.25191,0.23715,0
3694,123.256,0.21276,0.25408,0.23342,0
3695,123.29,0.21076,0.24925,0.23,0
3696,123.323,0.21321,0.25919,0.2362,0
3697,123.357,0.21789,0.26378,0.24083,0
3698,123.39,0.22013,0.25799,0.23906,0
3699,123.423,0.21843,0.25563,0.23703,0
3700,123.457,0.2182,0.25712,0.23766,0
3701,123.49,0.2177,0.25506,0.23638,0
3702,123.523,0.22255,0.25716,0.23985,0
3703,123.557,0.21461,0.25827,0.23644,0
3704,123.59,0.223,0.25929,0.24114,0
3705,123.624,0.21383,0.24288,0.22835,0
3706,123.657,0.23592,0.23791,0.23691,0
3707,123.69,0.22127,0.25639,0.23883,0
3708,123.724,0.22345,0.24498,0.23422,0
3709,123.757,0.22217,0.25142,0.23679,0
3710,123.79,0.21804,0.25029,0.23417,0
3711,123.824,0.22264,0.25299,0.23781,0
3712,123.857,0.22368,0.2542,0.23894,0
3713,123.89,0.21997,0.25153,0.23575,0
3714,123.924,0.21211,0.25995,0.23603,0
3715,123.957,0.21725,0.25735,0.2373,0
3716,123.991,0.21392,0.25192,0.23292,0
3717,124.024,0.20907,0.25173,0.2304,0
3718,124.057,0.22888,0.24796,0.23842,0
3719,124.091,0.21992,0.24896,0.23444,0
3720,124.124,0.22406,0.24164,0.23285,0
3721,124.157,0.22124,0.24823,0.23473,0
3722,124.191,0.21618,0.24714,0.23166,0
3723,124.224,0.21508,0.24205,0.22857,0
3724,124.257,0.2159,0.24854,0.23222,0
3725,124.291,0.22465,0.24906,0.23686,0
3726,124.324,0.23129,0.25097,0.24113,0
3727,124.358,0.22901,0.2556,0.2423,0
3728,124.391,0.21938,0.2503,0.23484,0
3729,124.424,0.22444,0.25516,0.2398,0
3730,124.458,0.22712,0.25332,0.24022,0
3731,124.491,0.23014,0.25633,0.24323,0
3732,124.524,0.22487,0.25686,0.24086,0
3733,124.558,0.22259,0.25559,0.23909,0
3734,124.591,0.21632,0.25931,0.23781,0
3735,124.624,0.22185,0.25233,0.23709,0
3736,124.658,0.22215,0.25654,0.23935,0
3737,124.691,0.22377,0.25465,0.23921,0
3738,124.725,0.22079,0.25081,0.2358,0
3739,124.758,0.21943,0.25438,0.2369,0
3740,124.791,0.22179,0.25986,0.24082,0
3741,124.825,0.21902,0.25575,0.23738,0
3742,124.858,0.22619,0.2498,0.23799,0
3743,124.891,0.21714,0.24605,0.2316,0
3744,124.925,0.21651,0.24721,0.23186,0
3745,124.958,0.20907,0.24702,0.22804,0
3746,124.992,0.22451,0.24607,0.23529,0
3747,125.025,0.21465,0.24984,0.23224,0
3748,125.058,0.23047,0.25797,0.24422,0
3749,125.092,0.20952,0.25853,0.23403,0
3750,125.125,0.22133,0.25645,0.23889,0
3751,125.158,0.21481,0.25681,0.23581,0
3752,125.192,0.21539,0.25872,0.23706,0
3753,125.225,0.22598,0.25308,0.23953,0
3754,125.258,0.21315,0.24556,0.22936,0
3755,125.292,0.21415,0.24623,0.23019,0
3756,125.325,0.21642,0.24414,0.23028,0
3757,125.359,0.23061,0.24306,0.23684,0
3758,125.392,0.22277,0.24734,0.23506,0
3759,125.425,0.22323,0.24823,0.23573,0
3760,125.459,0.22482,0.25344,0.23913,0
3761,125.492,0.21201,0.24912,0.23057,0
3762,125.525,0.20966,0.25506,0.23236,0
3763,125.559,0.21257,0.2525,0.23253,0
3764,125.592,0.21954,0.24698,0.23326,0
3765,125.626,0.22503,0.25626,0.24065,0
3766,125.659,0.22285,0.25885,0.24085,0
3767,125.692,0.21479,0.24665,0.23072,0
3768,125.726,0.22297,0.25018,0.23657,0
3769,125.759,0.22221,0.25319,0.2377,0
3770,125.792,0.21438,0.25045,0.23241,0
3771,125.826,0.21567,0.24904,0.23236,0
3772,125.859,0.22592,0.25493,0.24043,0
3773,125.892,0.21645,0.2592,0.23783,0
3774,125.926,0.20723,0.26019,0.23371,0
3775,125.959,0.22204,0.2489,0.23547,0
3776,125.993,0.21806,0.25899,0.23853,0
3777,126.026,0.23326,0.25665,0.24496,0
3778,126.059,0.22896,0.25681,0.24289,0
3779,126.093,0.22217,0.2585,0.24034,0
3780,126.126,0.22986,0.26136,0.24561,0
3781,126.159,0.22679,0.25635,0.24157,0
3782,126.193,0.2387,0.26279,0.25074,0
3783,126.226,0.22273,0.25943,0.24108,0
3784,126.259,0.21462,0.24481,0.22971,0
3785,126.293,0.217,0.25387,0.23544,0
3786,126.326,0.21458,0.24906,0.23182,0
3787,126.36,0.21726,0.25583,0.23654,0
3788,126.393,0.22131,0.25484,0.23808,0
3789,126.426,0.21752,0.25785,0.23769,0
3790,126.46,0.2248,0.25546,0.24013,0
3791,126.493,0.22307,0.25061,0.23684,0
3792,126.526,0.21726,0.25004,0.23365,0
3793,126.56,0.22643,0.25024,0.23834,0
3794,126.593,0.22013,0.2532,0.23667,0
3795,126.627,0.2171,0.25034,0.23372,0
3796,126.66,0.2132,0.25595,0.23457,0
3797,126.693,0.21389,0.25531,0.2346,0
3798,126.727,0.21785,0.25774,0.23779,0
3799,126.76,0.214,0.25596,0.23498,0
3800,126.793,0.21245,0.25805,0.23525,0
3801,126.827,0.21913,0.24828,0.2337,0
3802,126.86,0.21575,0.25761,0.23668,0
3803,126.893,0.22504,0.26017,0.24261,0
3804,126.927,0.22229,0.25642,0.23935,0
3805,126.96,0.22484,0.26054,0.24269,0
3806,126.994,0.22058,0.25182,0.2362,0
3807,127.027,0.21723,0.25441,0.23582,0
3808,127.06,0.22088,0.25129,0.23609,0
3809,127.094,0.22164,0.24994,0.23579,0
3810,127.127,0.20999,0.25581,0.2329,0
3811,127.16,0.21322,0.24866,0.23094,0
3812,127.194,0.21096,0.25237,0.23166,0
3813,127.227,0.20227,0.25774,0.23001,0
3814,127.26,0.21444,0.25301,0.23373,0
3815,127.294,0.20801,0.25429,0.23115,0
3816,127.327,0.21326,0.26165,0.23746,0
3817,127.361,0.2104,0.25861,0.23451,0
3818,127.394,0.21822,0.26481,0.24151,0
3819,127.427,0.2146,0.26368,0.23914,0
3820,127.461,0.21858,0.25903,0.23881,0
3821,127.494,0.22003,0.25342,0.23672,0
3822,127.527,0.22844,0.25359,0.24101,0
3823,127.561,0.22216,0.25889,0.24053,0
3824,127.594,0.22111,0.2574,0.23925,0
3825,127.627,0.22677,0.24997,0.23837,0
3826,127.661,0.22221,0.26051,0.24136,0
3827,127.694,0.22807,0.2556,0.24183,0
3828,127.728,0.21707,0.25574,0.23641,0
3829,127.761,0.22294,0.25377,0.23835,0
3830,127.794,0.23195,0.25777,0.24486,0
3831,127.828,0.21289,0.2593,0.23609,0
3832,127.861,0.21852,0.256,0.23726,0
3833,127.894,0.21054,0.2551,0.23282,0
3834,127.928,0.21627,0.25573,0.236,0
3835,127.961,0.22135,0.25002,0.23569,0
3836,127.995,0.2159,0.25489,0.23539,0
3837,128.028,0.22143,0.24811,0.23477,0
3838,128.061,0.22409,0.25134,0.23772,0
3839,128.095,0.229,0.24572,0.23736,0
3840,128.128,0.21451,0.24561,0.23006,0
3841,128.161,0.22475,0.24867,0.23671,0
3842,128.195,0.20523,0.25026,0.22775,0
3843,128.228,0.23056,0.24999,0.24028,0
3844,128.261,0.22234,0.24822,0.23528,0
3845,128.295,0.21936,0.25464,0.237,0
3846,128.328,0.21816,0.25225,0.23521,0
3847,128.362,0.22261,0.2577,0.24015,0
3848,128.395,0.22552,0.25007,0.2378,0
3849,128.428,0.22333,0.25961,0.24147,0
3850,128.462,0.22695,0.25342,0.24019,0
3851,128.495,0.22523,0.26124,0.24323,0
3852,128.528,0.22734,0.24611,0.23672,0
3853,128.562,0.2204,0.24209,0.23125,0
3854,128.595,0.2255,0.24871,0.23711,0
3855,128.629,0.22061,0.25591,0.23826,0
3856,128.662,0.21469,0.25366,0.23417,0
3857,128.695,0.21096,0.25415,0.23256,0
3858,128.729,0.20735,0.24784,0.22759,0
3859,128.762,0.21016,0.24543,0.22779,0
3860,128.795,0.21117,0.24634,0.22875,0
3861,128.829,0.22049,0.24403,0.23226,0
3862,128.862,0.22486,0.24929,0.23707,0
3863,128.895,0.22262,0.24776,0.23519,0
3864,128.929,0.22966,0.24285,0.23625,0
3865,128.962,0.21748,0.2442,0.23084,0
3866,128.996,0.22398,0.24592,0.23495,0
3867,129.029,0.21267,0.24449,0.22858,0
3868,129.062,0.22003,0.2423,0.23116,0
3869,129.096,0.22048,0.24863,0.23455,0
3870,129.129,0.21128,0.25132,0.2313,0
3871,129.162,0.21151,0.25174,0.23162,0
3872,129.196,0.20415,0.24817,0.22616,0
3873,129.229,0.20234,0.24414,0.22324,0
3874,129.262,0.19136,0.20747,0.19942,0
3875,129.296,0.15048,0.1581,0.15429,0
3876,129.329,0.15375,0.16387,0.15881,0
3877,129.363,0.15309,0.16104,0.15706,0
3878,129.396,0.17303,0.19417,0.1836,0
3879,129.429,0.18313,0.20249,0.19281,0
3880,129.463,0.10895,0.08538,0.09716,0
3881,129.496,0.03107,0.06657,0.04882,0
3882,129.529,0.03083,0.06173,0.04628,0
3883,129.563,0.07858,0.07661,0.07759,0
3884,129.596,0.12213,0.15904,0.14058,0
3885,129.63,0.16605,0.22963,0.19784,0
3886,129.663,0.21778,0.25134,0.23456,0
3887,129.696,0.21588,0.25548,0.23568,0
3888,129.73,0.21289,0.25589,0.23439,0
3889,129.763,0.22004,0.25591,0.23798,1
3890,129.796,0.22647,0.2578,0.24213,0
3891,129.83,0.22484,0.25498,0.23991,0
3892,129.863,0.22703,0.25775,0.24239,0
3893,129.896,0.22664,0.25807,0.24235,0
3894,129.93,0.22709,0.26044,0.24377,0
3895,129.963,0.23105,0.25852,0.24479,0
3896,129.997,0.232,0.26007,0.24604,0
3897,130.03,0.22625,0.26922,0.24774,0
3898,130.063,0.22585,0.26962,0.24773,0
3899,130.097,0.23342,0.26528,0.24935,0
3900,130.13,0.23974,0.2609,0.25032,0
3901,130.163,0.2293,0.26671,0.248,0
3902,130.197,0.23748,0.26763,0.25256,0
3903,130.23,0.23238,0.26011,0.24624,0
3904,130.263,0.2464,0.26633,0.25636,0
3905,130.297,0.2337,0.26803,0.25087,0
3906,130.33,0.23894,0.26546,0.2522,0
3907,130.364,0.23886,0.26877,0.25381,0
3908,130.397,0.22708,0.26551,0.2463,0
3909,130.43,0.24177,0.26594,0.25385,0
3910,130.464,0.23149,0.26336,0.24742,0
3911,130.497,0.2338,0.26755,0.25067,0
3912,130.53,0.24113,0.2623,0.25171,0
3913,130.564,0.23569,0.26033,0.24801,0
3914,130.597,0.23667,0.26203,0.24935,0
3915,130.631,0.23407,0.26266,0.24836,0
3916,130.664,0.23668,0.26411,0.25039,0
3917,130.697,0.23579,0.2634,0.2496,0
3918,130.731,0.23418,0.26662,0.2504,0
3919,130.764,0.22859,0.2669,0.24774,0
3920,130.797,0.233,0.26692,0.24996,0
3921,130.831,0.22282,0.2579,0.24036,0
3922,130.864,0.22382,0.25928,0.24155,0
3923,130.897,0.22065,0.26356,0.2421,0
3924,130.931,0.22755,0.26352,0.24553,0
3925,130.964,0.22884,0.26384,0.24634,0
3926,130.998,0.23011,0.25517,0.24264,0
3927,131.031,0.23371,0.25533,0.24452,0
3928,131.064,0.22959,0.25419,0.24189,0
3929,131.098,0.2284,0.26158,0.24499,0
3930,131.131,0.23019,0.24835,0.23927,0
3931,131.164,0.23009,0.25763,0.24386,0
3932,131.198,0.23102,0.25684,0.24393,0
3933,131.231,0.23011,0.2584,0.24426,0
3934,131.264,0.22813,0.25148,0.2398,0
3935,131.298,0.22831,0.25677,0.24254,0
3936,131.331,0.22565,0.25758,0.24161,0
3937,131.365,0.22418,0.26257,0.24337,0
3938,131.398,0.22444,0.26163,0.24303,0
3939,131.431,0.23228,0.26302,0.24765,0
3940,131.465,0.23914,0.26049,0.24982,0
3941,131.498,0.23056,0.26005,0.2453,0
3942,131.531,0.23,0.26114,0.24557,0
3943,131.565,0.22804,0.26129,0.24467,0
3944,131.598,0.23597,0.26344,0.24971,0
3945,131.631,0.23173,0.26304,0.24738,0
3946,131.665,0.23389,0.26542,0.24966,0
3947,131.698,0.23363,0.26441,0.24902,0
3948,131.732,0.22977,0.26209,0.24593,0
3949,131.765,0.22844,0.25753,0.24298,0
3950,131.798,0.22828,0.25928,0.24378,0
3951,131.832,0.22171,0.25556,0.23864,0
3952,131.865,0.22811,0.25643,0.24227,0
3953,131.898,0.22731,0.25573,0.24152,0
3954,131.932,0.2341,0.25512,0.24461,0
3955,131.965,0.23566,0.25732,0.24649,0
3956,131.999,0.22944,0.25262,0.24103,0
3957,132.032,0.24297,0.25858,0.25077,0
3958,132.065,0.22759,0.26663,0.24711,0
3959,132.099,0.23701,0.26556,0.25129,0
3960,132.132,0.22587,0.26732,0.24659,0
3961,132.165,0.2177,0.26461,0.24116,0
3962,132.199,0.22409,0.25948,0.24178,0
3963,132.232,0.22568,0.25609,0.24088,0
3964,132.265,0.22314,0.25868,0.24091,0
3965,132.299,0.21943,0.2647,0.24207,0
3966,132.332,0.23214,0.27084,0.25149,0
3967,132.366,0.23839,0.26423,0.25131,0
3968,132.399,0.22291,0.26106,0.24199,0
3969,132.432,0.22665,0.26141,0.24403,0
3970,132.466,0.22425,0.25277,0.23851,0
3971,132.499,0.22316,0.2532,0.23818,0
3972,132.532,0.23256,0.26021,0.24638,0
3973,132.566,0.22525,0.25639,0.24082,0
3974,132.599,0.22387,0.26226,0.24306,0
3975,132.632,0.21857,0.25402,0.23629,0
3976,132.666,0.22544,0.26026,0.24285,0
3977,132.699,0.22537,0.26574,0.24556,0
3978,132.733,0.21032,0.26278,0.23655,0
3979,132.766,0.2162,0.26492,0.24056,0
3980,132.799,0.21659,0.25335,0.23497,0
3981,132.833,0.21934,0.25232,0.23583,0
3982,132.866,0.21887,0.25067,0.23477,0
3983,132.899,0.22582,0.24515,0.23548,0
3984,132.933,0.22524,0.25453,0.23988,0
3985,132.966,0.22479,0.25656,0.24068,0
3986,133.0,0.21769,0.2531,0.23539,0
3987,133.033,0.2125,0.25162,0.23206,0
3988,133.066,0.21192,0.25401,0.23296,0
3989,133.1,0.22038,0.25484,0.23761,0
3990,133.133,0.21846,0.25043,0.23445,0
3991,133.166,0.22716,0.25037,0.23877,0
3992,133.2,0.23209,0.25492,0.2435,0
3993,133.233,0.22768,0.25985,0.24377,0
3994,133.266,0.2321,0.25863,0.24536,0
3995,133.3,0.21675,0.25904,0.23789,0
3996,133.333,0.22719,0.25422,0.2407,0
3997,133.367,0.21464,0.25374,0.23419,0
3998,133.4,0.22962,0.24677,0.23819,0
3999,133.433,0.21784,0.26095,0.23939,0
4000,133.467,0.22256,0.26556,0.24406,0
4001,133.5,0.21524,0.25904,0.23714,0
4002,133.533,0.21626,0.25282,0.23454,0
4003,133.567,0.21848,0.2539,0.23619,0
4004,133.6,0.22116,0.25319,0.23718,0
4005,133.633,0.22547,0.25656,0.24101,0
4006,133.667,0.22557,0.25666,0.24111,0
4007,133.7,0.22522,0.25621,0.24071,0
4008,133.734,0.22361,0.25564,0.23963,0
4009,133.767,0.22807,0.25624,0.24216,0
4010,133.8,0.22851,0.2481,0.2383,0
4011,133.834,0.22437,0.25434,0.23936,0
4012,133.867,0.23297,0.25128,0.24212,0
4013,133.9,0.2307,0.25543,0.24307,0
4014,133.934,0.21954,0.25041,0.23498,0
4015,133.967,0.22685,0.25408,0.24047,0
4016,134.001,0.22365,0.25466,0.23915,0
4017,134.034,0.22573,0.25139,0.23856,0
4018,134.067,0.22805,0.25113,0.23959,0
4019,134.101,0.22229,0.2536,0.23795,0
4020,134.134,0.21518,0.25301,0.2341,0
4021,134.167,0.2096,0.25761,0.2336,0
4022,134.201,0.21189,0.25217,0.23203,0
4023,134.234,0.22028,0.25765,0.23896,0
4024,134.267,0.22423,0.25244,0.23833,0
4025,134.301,0.21921,0.25051,0.23486,0
4026,134.334,0.21328,0.25261,0.23294,0
4027,134.368,0.21164,0.25541,0.23353,0
4028,134.401,0.21725,0.25421,0.23573,0
4029,134.434,0.21769,0.24817,0.23293,0
4030,134.468,0.21813,0.25064,0.23439,0
4031,134.501,0.21417,0.24795,0.23106,0
4032,134.534,0.21375,0.25079,0.23227,0
4033,134.568,0.21783,0.23779,0.22781,0
4034,134.601,0.21983,0.25092,0.23537,0
4035,134.635,0.22058,0.25958,0.24008,0
4036,134.668,0.22691,0.25163,0.23927,0
4037,134.701,0.21028,0.2503,0.23029,0
4038,134.735,0.23741,0.24725,0.24233,0
4039,134.768,0.22184,0.24432,0.23308,0
4040,134.801,0.21526,0.25507,0.23516,0
4041,134.835,0.22247,0.25515,0.23881,0
4042,134.868,0.21559,0.25386,0.23472,0
4043,134.901,0.21203,0.25303,0.23253,0
4044,134.935,0.20254,0.25594,0.22924,0
4045,134.968,0.20877,0.24591,0.22734,0
4046,135.002,0.21626,0.25144,0.23385,0
4047,135.035,0.21812,0.24959,0.23385,0
4048,135.068,0.20768,0.24001,0.22384,0
4049,135.102,0.22332,0.24591,0.23461,0
4050,135.135,0.23321,0.25415,0.24368,0
4051,135.168,0.22164,0.24699,0.23432,0
4052,135.202,0.22203,0.24986,0.23595,0
4053,135.235,0.2251,0.25252,0.23881,0
4054,135.268,0.22837,0.24557,0.23697,0
4055,135.302,0.22004,0.24728,0.23366,0
4056,135.335,0.22398,0.25271,0.23834,0
4057,135.369,0.22907,0.25461,0.24184,0
4058,135.402,0.22333,0.25912,0.24122,0
4059,135.435,0.21616,0.25392,0.23504,0
4060,135.469,0.20949,0.24435,0.22692,0
4061,135.502,0.21031,0.26166,0.23598,0
4062,135.535,0.22506,0.26309,0.24408,0
4063,135.569,0.22031,0.2563,0.2383,0
4064,135.602,0.21943,0.25492,0.23717,0
4065,135.636,0.22045,0.25515,0.2378,0
4066,135.669,0.20458,0.25821,0.2314,0
4067,135.702,0.21492,0.2572,0.23606,0
4068,135.736,0.21338,0.25731,0.23535,0
4069,135.769,0.21978,0.26058,0.24018,0
4070,135.802,0.22597,0.25689,0.24143,0
4071,135.836,0.22318,0.25436,0.23877,0
4072,135.869,0.22843,0.25104,0.23974,0
4073,135.902,0.21569,0.25854,0.23712,0
4074,135.936,0.22042,0.25508,0.23775,0
4075,135.969,0.2207,0.25366,0.23718,0
4076,136.003,0.22607,0.25211,0.23909,0
4077,136.036,0.22284,0.25265,0.23774,0
4078,136.069,0.22172,0.24716,0.23444,0
4079,136.103,0.22057,0.25555,0.23806,0
4080,136.136,0.21594,0.24976,0.23285,0
4081,136.169,0.21951,0.25093,0.23522,0
4082,136.203,0.20875,0.24598,0.22736,0
4083,136.236,0.21741,0.24956,0.23349,0
4084,136.269,0.21339,0.24433,0.22886,0
4085,136.303,0.22829,0.25135,0.23982,0
4086,136.336,0.22088,0.24945,0.23516,0
4087,136.37,0.22941,0.25226,0.24083,0
4088,136.403,0.21327,0.25944,0.23635,0
4089,136.436,0.22086,0.25596,0.23841,0
4090,136.47,0.21478,0.25718,0.23598,0
4091,136.503,0.2175,0.25437,0.23594,0
4092,136.536,0.21895,0.25251,0.23573,0
4093,136.57,0.22514,0.25714,0.24114,0
4094,136.603,0.21663,0.25831,0.23747,0
4095,136.637,0.23189,0.25382,0.24286,0
4096,136.67,0.22961,0.25121,0.24041,0
4097,136.703,0.22498,0.25318,0.23908,0
4098,136.737,0.21424,0.24906,0.23165,0
4099,136.77,0.22366,0.25575,0.23971,0
4100,136.803,0.21708,0.249,0.23304,0
4101,136.837,0.22173,0.25139,0.23656,0
4102,136.87,0.21581,0.2541,0.23495,0
4103,136.903,0.2195,0.26071,0.24011,0
4104,136.937,0.23094,0.25502,0.24298,0
4105,136.97,0.21898,0.25899,0.23899,0
4106,137.004,0.22106,0.25454,0.2378,0
4107,137.037,0.22136,0.25161,0.23649,0
4108,137.07,0.21213,0.25942,0.23578,0
4109,137.104,0.2163,0.25818,0.23724,0
